#{"t_start": 1605291836.632368, "env_id": null}
r,l,t
-1,2,1040.345977
-1,2,1040.347813
-1,2,1040.349597
-1,2,1040.351376
-1,2,1040.353152
-1,2,1040.355014
-1,2,1040.356797
-1,2,1040.358574
-1,2,1040.360344
0,1,1040.361279
-1,2,1040.36315
-1,2,1040.364928
-1,2,1040.366706
-1,2,1040.368478
0,1,1040.369426
-1,2,1040.371279
-1,2,1040.373066
-1,2,1040.374836
-1,2,1040.376606
-1,2,1040.378464
-1,2,1040.380239
-1,2,1040.382015
-1,2,1040.383797
-1,2,1040.385568
-1,2,1040.387433
-1,2,1040.389213
-1,2,1040.390988
-1,2,1040.392762
-1,2,1040.394653
-1,2,1040.396433
0,1,1040.397365
0,1,1040.398298
-1,2,1040.400072
0,1,1040.401001
-1,2,1040.40286
-1,2,1040.404652
-1,2,1040.406428
-2,3,1040.409046
-1,2,1040.410903
-1,2,1040.412678
0,1,1040.413605
0,1,1040.414537
-1,2,1040.416309
-1,2,1040.418262
-1,2,1040.420057
0,1,1040.421001
-1,2,1040.422783
-1,2,1040.424551
0,1,1040.425484
-1,2,1040.427341
-1,2,1040.42911
-1,2,1040.430886
-1,2,1040.432655
-1,2,1040.434513
-1,2,1040.436298
-1,2,1040.4384
-1,2,1040.440197
0,1,1040.441317
0,1,1040.443508
0,1,1040.444458
-1,2,1040.446234
-1,2,1040.448015
-1,2,1040.449787
0,1,1040.450801
-1,2,1040.452578
-1,2,1040.454364
0,1,1040.455736
-1,2,1040.458166
-1,2,1040.459983
-1,2,1040.46181
-1,2,1040.463579
-1,2,1040.465349
-1,2,1040.46747
-1,2,1040.469254
-1,2,1040.471396
0,1,1040.472361
0,1,1040.473297
-1,2,1040.475193
-1,2,1040.476952
-1,2,1040.47871
-1,2,1040.48053
0,1,1040.481462
0,1,1040.48249
-1,2,1040.484273
-1,2,1040.486041
-1,2,1040.487826
-1,2,1040.490394
-1,2,1040.492246
0,1,1040.493174
-1,2,1040.494933
-1,2,1040.496688
-1,2,1040.498532
-1,2,1040.500323
-1,2,1040.502111
-1,2,1040.504073
0,1,1040.505065
-1,2,1040.507121
0,1,1040.508048
0,1,1040.508973
-1,2,1040.510738
-1,2,1040.512495
-1,2,1040.514443
0,1,1040.515387
-1,2,1040.517169
-1,2,1040.518942
-1,2,1040.52071
-1,2,1040.523144
0,1,1040.524221
-1,2,1040.526009
-1,2,1040.527787
-1,2,1040.529562
-1,2,1040.531551
0,1,1040.532486
0,1,1040.533411
-1,2,1040.535174
-1,2,1040.537003
0,1,1040.538129
-1,2,1040.540156
0,1,1040.541093
-1,2,1040.542861
-1,2,1040.544632
0,1,1040.545559
-1,2,1040.547437
-1,2,1040.549212
-1,2,1040.550978
0,1,1040.551905
-1,2,1040.553685
-1,2,1040.556213
-1,2,1040.558249
0,1,1040.559206
-1,2,1040.561004
0,1,1040.561938
-1,2,1040.563996
-1,2,1040.565786
-2,3,1040.568406
-1,2,1040.570356
-1,2,1040.572393
-1,2,1040.574174
-1,2,1040.575938
-1,2,1040.577707
0,1,1040.578922
-1,2,1040.580784
-1,2,1040.582557
-1,2,1040.584323
-1,2,1040.586143
0,1,1040.587262
-1,2,1040.589917
-1,2,1040.591882
0,1,1040.592814
-1,2,1040.594702
-1,2,1040.596631
-1,2,1040.598665
-2,3,1040.601403
-1,2,1040.603451
-1,2,1040.605313
-1,2,1040.607135
-1,2,1040.608918
-1,2,1040.610765
-1,2,1040.612557
0,1,1040.613487
-1,2,1040.615266
-1,2,1040.617045
-1,2,1040.619007
-1,2,1040.62084
-1,2,1040.622665
0,1,1040.6236
-1,2,1040.625372
-1,2,1040.627254
-1,2,1040.629026
0,1,1040.629949
-1,2,1040.631717
-1,2,1040.633482
-1,2,1040.635365
-1,2,1040.637133
-1,2,1040.639079
-1,2,1040.640861
0,1,1040.64179
-1,2,1040.643674
-1,2,1040.645451
-1,2,1040.647216
0,1,1040.648141
-1,2,1040.649906
-1,2,1040.651775
0,1,1040.652703
-1,2,1040.654487
-1,2,1040.656688
-1,2,1040.65863
-1,2,1040.660489
0,1,1040.661484
0,1,1040.66242
-1,2,1040.66419
-1,2,1040.665956
-1,2,1040.667939
-1,2,1040.66971
-1,2,1040.671604
0,1,1040.672535
0,1,1040.673463
0,1,1040.674395
-1,2,1040.676281
-2,3,1040.678874
-1,2,1040.680664
0,1,1040.681646
-1,2,1040.683523
-1,2,1040.685297
-1,2,1040.687061
-1,2,1040.688843
-1,2,1040.690699
-1,2,1040.692574
-1,2,1040.694343
-1,2,1040.6961
-1,2,1040.697852
0,1,1040.698773
-1,2,1040.70064
-1,2,1040.702523
-1,2,1040.704301
0,1,1040.7054
-1,2,1040.707314
-1,2,1040.709093
-1,2,1040.71085
-1,2,1040.712687
-1,2,1040.714454
-1,2,1040.716348
-1,2,1040.718127
0,1,1040.719061
-1,2,1040.720844
-1,2,1040.723188
-1,2,1040.725207
-1,2,1040.727139
-1,2,1040.728957
-1,2,1040.730737
-1,2,1040.732604
-1,2,1040.734388
0,1,1040.735322
-1,2,1040.737167
-1,2,1040.73895
-1,2,1040.740813
-1,2,1040.742597
-1,2,1040.744379
-1,2,1040.746163
-1,2,1040.748027
-1,2,1040.749804
-1,2,1040.751593
-1,2,1040.75337
-1,2,1040.7552
-1,2,1040.756994
0,1,1040.757932
-1,2,1040.759707
-1,2,1040.761485
0,1,1040.762415
0,1,1040.763634
-1,2,1040.765501
0,1,1040.76645
-1,2,1040.768243
-1,2,1040.770025
-1,2,1040.772255
-1,2,1040.774119
0,1,1040.775058
-1,2,1040.776835
-1,2,1040.778612
-1,2,1040.780507
0,1,1040.781441
0,1,1040.782376
-1,2,1040.784161
-1,2,1040.785938
-1,2,1040.787976
-1,2,1040.790499
-1,2,1040.792335
-1,2,1040.794105
-1,2,1040.795996
-2,3,1040.798613
-1,2,1040.800384
-1,2,1040.802149
-1,2,1040.804128
-1,2,1040.805914
-1,2,1040.807702
-1,2,1040.80948
0,1,1040.810405
-1,2,1040.812323
0,1,1040.813255
-1,2,1040.815033
-1,2,1040.816798
-1,2,1040.818558
-1,2,1040.820426
-1,2,1040.822197
-1,2,1040.823968
-1,2,1040.825738
0,1,1040.826661
-1,2,1040.828527
0,1,1040.829454
-1,2,1040.831231
0,1,1040.832157
0,1,1040.833082
0,1,1040.834011
0,1,1040.834937
-1,2,1040.836845
0,1,1040.837777
-1,2,1040.839554
0,1,1040.840479
0,1,1040.841407
0,1,1040.842334
-1,2,1040.844203
-1,2,1040.84598
0,1,1040.846903
-1,2,1040.848668
-1,2,1040.850435
0,1,1040.851384
-1,2,1040.853323
-1,2,1040.855099
-1,2,1040.856866
-1,2,1040.858631
0,1,1040.859678
0,1,1040.86062
0,1,1040.861552
0,1,1040.86248
-1,2,1040.86425
-1,2,1040.866013
-1,2,1040.867874
-1,2,1040.869647
-1,2,1040.871655
-1,2,1040.873461
0,1,1040.874387
0,1,1040.875316
0,1,1040.876453
-1,2,1040.878298
-1,2,1040.880085
-1,2,1040.881861
-1,2,1040.883685
-1,2,1040.885583
-1,2,1040.887377
0,1,1040.888488
-1,2,1040.891189
0,1,1040.892295
-1,2,1040.894086
0,1,1040.895011
0,1,1040.895938
0,1,1040.896865
-1,2,1040.898693
-1,2,1040.900564
0,1,1040.901497
0,1,1040.902433
-1,2,1040.904329
-1,2,1040.906285
0,1,1040.907234
-1,2,1042.486923
0,1,1042.488135
-1,2,1042.491146
-1,2,1042.493028
-1,2,1042.494951
-1,2,1042.497148
-1,2,1042.498964
-1,2,1042.500687
-1,2,1042.502398
0,1,1042.503294
-1,2,1042.505428
-1,2,1042.507494
-1,2,1042.509229
-1,2,1042.510948
-1,2,1042.51277
0,1,1042.513802
-1,2,1042.515652
0,1,1042.516673
-1,2,1042.51843
-1,2,1042.520144
-1,2,1042.522565
-1,2,1042.52489
-1,2,1042.526823
-1,2,1042.528638
-1,2,1042.53049
-1,2,1042.532228
-1,2,1042.533949
-1,2,1042.535665
-1,2,1042.537469
-1,2,1042.5393
0,1,1042.540195
0,1,1042.541086
-1,2,1042.54278
-1,2,1042.54447
-1,2,1042.546323
0,1,1042.54744
-2,3,1042.549987
-1,2,1042.551701
0,1,1042.552598
-1,2,1042.55458
-1,2,1042.557456
0,1,1042.558477
0,1,1042.559441
-1,2,1042.561226
-1,2,1042.563091
0,1,1042.564006
-1,2,1042.56571
-1,2,1042.567483
-1,2,1042.5692
0,1,1042.570091
-1,2,1042.572021
-1,2,1042.573907
-1,2,1042.575638
0,1,1042.576536
-1,2,1042.578279
-1,2,1042.580299
-1,2,1042.582398
-1,2,1042.584164
-1,2,1042.585907
-1,2,1042.587833
-1,2,1042.591317
-1,2,1042.593231
-1,2,1042.595404
-1,2,1042.598381
0,1,1042.599522
-1,2,1042.601561
-1,2,1042.603448
-1,2,1042.606172
0,1,1042.607407
-1,2,1042.609251
0,1,1042.610185
0,1,1042.61121
-1,2,1042.612995
0,1,1042.6139
-1,2,1042.615617
-2,3,1042.618257
0,1,1042.619264
-1,2,1042.621071
-1,2,1042.622887
-1,2,1042.624607
0,1,1042.625505
0,1,1042.626423
-1,2,1042.628219
-1,2,1042.629919
0,1,1042.63081
-1,2,1042.632505
-1,2,1042.634203
-1,2,1042.636049
-1,2,1042.637814
-1,2,1042.639523
-1,2,1042.641229
-1,2,1042.643035
-1,2,1042.644747
-1,2,1042.646457
-1,2,1042.648283
-1,2,1042.650034
-1,2,1042.65186
-1,2,1042.653569
-1,2,1042.655381
-1,2,1042.658002
-1,2,1042.660054
0,1,1042.661023
-1,2,1042.662777
-1,2,1042.664509
-1,2,1042.666237
-1,2,1042.668071
-1,2,1042.669798
-1,2,1042.671674
-1,2,1042.673435
-1,2,1042.675229
0,1,1042.676135
-1,2,1042.677836
-2,3,1042.680448
-1,2,1042.68216
0,1,1042.683225
0,1,1042.684154
-1,2,1042.685853
-1,2,1042.687544
-1,2,1042.689242
-1,2,1042.691112
-1,2,1042.692859
-1,2,1042.694584
-1,2,1042.696291
0,1,1042.697189
0,1,1042.698088
-1,2,1042.699896
0,1,1042.700795
0,1,1042.701694
-1,2,1042.703415
-1,2,1042.705124
0,1,1042.706021
-1,2,1042.707815
-1,2,1042.709535
-1,2,1042.711248
0,1,1042.712143
-1,2,1042.71385
-1,2,1042.715903
0,1,1042.716853
0,1,1042.717774
0,1,1042.718689
-1,2,1042.720425
-1,2,1042.722781
-1,2,1042.724942
-1,2,1042.726681
-1,2,1042.728398
0,1,1042.729295
0,1,1042.730197
0,1,1042.731095
-1,2,1042.73289
-1,2,1042.734607
-2,3,1042.737233
-1,2,1042.739016
-1,2,1042.740833
-1,2,1042.742621
-1,2,1042.744331
-1,2,1042.746037
0,1,1042.746952
0,1,1042.747924
-1,2,1042.749631
-1,2,1042.751379
-1,2,1042.753086
-1,2,1042.75487
-1,2,1042.756703
-1,2,1042.758402
-1,2,1042.760094
0,1,1042.760984
0,1,1042.761938
-1,2,1042.763733
-1,2,1042.765442
-1,2,1042.767135
-1,2,1042.768824
-1,2,1042.770514
-1,2,1042.772337
0,1,1042.773243
-1,2,1042.774945
-1,2,1042.776673
-1,2,1042.778372
-1,2,1042.780289
-1,2,1042.782141
-1,2,1042.783994
-1,2,1042.785706
0,1,1042.786599
0,1,1042.787545
0,1,1042.788789
-1,2,1042.791453
0,1,1042.792425
-1,2,1042.794212
-1,2,1042.796168
-1,2,1042.797892
-1,2,1042.799588
-1,2,1042.801327
0,1,1042.802217
-1,2,1042.804212
0,1,1042.805134
-1,2,1042.806869
-1,2,1042.808584
0,1,1042.809484
-1,2,1042.811259
0,1,1042.812255
-1,2,1042.81397
0,1,1042.814855
-1,2,1042.81655
-1,2,1042.818241
-1,2,1042.820033
0,1,1042.820933
-1,2,1042.822646
-1,2,1042.824358
0,1,1042.825256
-1,2,1042.826974
-1,2,1042.828774
-1,2,1042.830488
-1,2,1042.832197
0,1,1042.833094
-1,2,1042.834806
-1,2,1042.836624
-1,2,1042.838344
-1,2,1042.840055
-1,2,1042.841766
0,1,1042.842665
-1,2,1042.844473
-1,2,1042.846191
0,1,1042.847091
-1,2,1042.848808
-1,2,1042.850514
-1,2,1042.852294
0,1,1042.853199
-1,2,1042.85492
-1,2,1042.85676
0,1,1042.857668
-1,2,1042.859397
-1,2,1042.861186
-1,2,1042.862901
-1,2,1042.864611
0,1,1042.865515
-1,2,1042.86723
-1,2,1042.869032
-1,2,1042.870743
-1,2,1042.872464
0,1,1042.873364
-1,2,1042.875072
0,1,1042.876041
-2,3,1042.878577
0,1,1042.879477
-1,2,1042.88119
-1,2,1042.883051
-2,3,1042.885669
0,1,1042.88657
-1,2,1042.888522
-1,2,1042.891088
-1,2,1042.893025
0,1,1042.893944
-1,2,1042.895669
-1,2,1042.897383
-1,2,1042.899091
0,1,1042.900093
0,1,1042.900996
-1,2,1042.902776
-1,2,1042.90471
-1,2,1042.906564
-2,3,1042.909192
-1,2,1042.910899
0,1,1042.911787
0,1,1042.912753
-1,2,1042.914469
0,1,1042.91537
-1,2,1042.917537
-2,3,1042.920116
0,1,1042.921167
-1,2,1042.923753
0,1,1042.924849
-1,2,1042.926607
-1,2,1042.928302
0,1,1042.929222
0,1,1042.930114
-1,2,1042.931819
-1,2,1042.933618
-2,3,1042.936142
-1,2,1042.937916
-1,2,1042.93963
-1,2,1042.941444
-1,2,1042.94316
-1,2,1042.944878
-1,2,1042.946586
-1,2,1042.948379
0,1,1042.949285
-1,2,1042.951354
-1,2,1042.953081
0,1,1042.953975
0,1,1042.955037
-1,2,1042.957889
-2,3,1042.96051
-1,2,1042.962244
-1,2,1042.963994
-1,2,1042.96578
-1,2,1042.967481
-1,2,1042.969179
0,1,1042.970065
0,1,1042.971028
0,1,1042.971948
-1,2,1042.973734
-1,2,1042.975503
-1,2,1042.977212
-1,2,1042.978916
-1,2,1042.981246
-1,2,1042.98306
0,1,1042.984007
-1,2,1042.985801
0,1,1042.986703
-1,2,1042.988773
-1,2,1042.991244
-1,2,1042.99297
0,1,1042.993862
0,1,1042.994859
-1,2,1042.99667
-1,2,1042.998548
-1,2,1043.000297
-1,2,1043.002017
-1,2,1043.003901
0,1,1043.004865
-1,2,1043.006623
-1,2,1043.008341
-1,2,1043.010054
-1,2,1043.01186
0,1,1043.012762
0,1,1043.01366
0,1,1043.014559
-1,2,1043.016275
-1,2,1043.018124
-1,2,1043.019947
-1,2,1043.021776
-1,2,1043.024462
0,1,1043.025461
0,1,1043.026414
0,1,1043.027665
0,1,1043.028672
-1,2,1043.030439
-1,2,1043.032193
-1,2,1043.033937
0,1,1043.034844
-1,2,1043.036637
0,1,1043.037635
0,1,1043.038598
-1,2,1043.040327
-1,2,1043.042038
0,1,1043.042937
-1,2,1043.044646
0,1,1043.045547
-1,2,1043.047623
-1,2,1043.049425
-1,2,1043.051285
-1,2,1043.053011
-1,2,1043.054914
-1,2,1043.057629
-1,2,1043.059548
-1,2,1043.06132
-2,3,1043.063873
-1,2,1043.065586
-1,2,1043.067312
-2,3,1043.06984
-1,2,1043.071623
-1,2,1043.073335
-1,2,1043.075041
-1,2,1043.076754
-1,2,1043.078462
-1,2,1043.080173
-1,2,1043.081911
-1,2,1043.083621
-1,2,1043.085311
-1,2,1043.087008
-1,2,1043.088709
-1,2,1043.090401
0,1,1043.091289
0,1,1043.092255
-1,2,1043.093971
-1,2,1043.095691
-1,2,1043.097407
-1,2,1043.099125
0,1,1043.100027
-1,2,1043.10174
-1,2,1043.103453
-1,2,1043.105164
-1,2,1043.106879
-1,2,1043.108587
-1,2,1043.110294
-1,2,1043.112007
0,1,1043.112902
0,1,1043.113799
-1,2,1043.115506
0,1,1043.116431
-1,2,1043.118146
-1,2,1043.11988
-1,2,1043.121589
-1,2,1043.123306
-1,2,1043.125018
-1,2,1043.126728
-1,2,1043.128439
-1,2,1043.130153
-1,2,1043.131888
-1,2,1043.133851
-1,2,1043.13711
-1,2,1043.139053
-1,2,1043.14085
-1,2,1043.142576
-1,2,1043.144287
0,1,1043.145185
-1,2,1043.146892
-1,2,1043.148596
-1,2,1043.150427
-1,2,1043.152191
0,1,1043.153096
-1,2,1043.154826
0,1,1043.155727
0,1,1043.15663
-1,2,1043.158351
-1,2,1043.160067
-1,2,1043.16179
-1,2,1043.163504
-1,2,1043.165218
0,1,1043.166117
0,1,1043.167015
-1,2,1043.168739
-1,2,1043.170458
-1,2,1043.172171
-1,2,1043.173888
0,1,1043.174786
-1,2,1043.176499
-1,2,1043.178212
-1,2,1043.179929
-1,2,1043.181646
-1,2,1043.183358
0,1,1043.184261
-1,2,1043.186068
-1,2,1043.187786
-1,2,1043.189503
-1,2,1043.191222
-1,2,1043.192932
0,1,1043.193829
-1,2,1043.195544
0,1,1043.196443
-1,2,1043.198151
0,1,1043.199046
0,1,1043.199943
0,1,1043.200836
-1,2,1043.202573
-1,2,1043.2043
-1,2,1043.20601
0,1,1043.206907
-1,2,1043.208617
0,1,1043.209511
0,1,1043.210405
-1,2,1043.212101
0,1,1043.212997
-1,2,1043.214713
-1,2,1043.216419
0,1,1043.217311
0,1,1043.218207
0,1,1043.219109
-1,2,1043.220819
-1,2,1043.222519
0,1,1043.223412
-1,2,1043.225121
-1,2,1043.226824
-1,2,1043.228529
0,1,1043.229421
0,1,1043.230314
-1,2,1043.23202
-1,2,1043.233722
-1,2,1043.235429
-1,2,1043.237138
-1,2,1043.238851
-1,2,1043.240558
-1,2,1043.242259
-1,2,1043.24396
-1,2,1043.24567
-1,2,1043.247372
-1,2,1043.249073
0,1,1043.249966
-1,2,1043.251672
-1,2,1043.253377
-1,2,1043.25509
-1,2,1043.256788
-1,2,1043.258486
-1,2,1043.260188
-1,2,1043.261885
0,1,1043.262776
0,1,1043.263666
-1,2,1043.265374
-1,2,1043.267065
-1,2,1043.268766
0,1,1043.269663
-1,2,1043.271368
-1,2,1043.273072
0,1,1043.273966
-1,2,1043.275673
-1,2,1043.277375
-2,3,1043.279889
-1,2,1043.281596
-1,2,1043.283299
-1,2,1043.28501
0,1,1043.285907
-1,2,1043.287618
0,1,1043.288514
-1,2,1043.29022
0,1,1043.291113
-1,2,1043.292813
-1,2,1043.294522
0,1,1043.295415
-2,3,1043.297924
0,1,1043.298814
-1,2,1043.300521
-1,2,1043.302224
-1,2,1043.303932
0,1,1043.304845
-1,2,1043.306547
-1,2,1043.308249
-1,2,1043.309954
-1,2,1043.311655
-1,2,1043.31336
-1,2,1043.315108
0,1,1043.316004
0,1,1043.316898
0,1,1043.317792
-1,2,1043.319496
-1,2,1043.321223
-2,3,1043.323735
-1,2,1043.325445
-1,2,1043.327143
-1,2,1043.32885
-1,2,1043.330552
0,1,1043.331443
0,1,1043.332335
-1,2,1043.334035
0,1,1043.33493
-1,2,1043.336631
0,1,1043.337545
-1,2,1043.339254
-1,2,1043.340951
-1,2,1043.342642
0,1,1043.343538
-1,2,1043.345245
-1,2,1043.346947
-1,2,1043.348647
-2,3,1043.351159
-1,2,1043.352858
-1,2,1043.354715
-1,2,1043.356463
-1,2,1043.358186
-1,2,1043.359902
0,1,1043.360806
-1,2,1043.362531
-1,2,1043.364251
0,1,1043.36515
-1,2,1043.366865
-1,2,1043.368574
-1,2,1043.370288
-1,2,1043.372002
-1,2,1043.37371
-1,2,1043.375421
0,1,1043.376319
0,1,1043.377213
0,1,1043.378114
0,1,1043.379014
-1,2,1043.380724
-1,2,1043.382432
-2,3,1043.384965
0,1,1043.385864
-1,2,1043.38758
-1,2,1043.389303
-1,2,1043.391018
0,1,1043.391919
0,1,1043.392822
-1,2,1043.394542
-1,2,1043.396248
-1,2,1043.397956
0,1,1043.398853
-1,2,1043.400568
0,1,1043.401466
-1,2,1043.403177
0,1,1043.404087
-1,2,1043.405802
-1,2,1043.407519
-1,2,1043.409229
-1,2,1043.410937
-1,2,1043.412643
-1,2,1043.414361
-1,2,1043.41607
0,1,1043.416968
0,1,1043.41787
0,1,1043.418767
-1,2,1043.420477
0,1,1043.421376
0,1,1043.422281
-1,2,1043.423996
0,1,1043.424921
-1,2,1043.426631
-1,2,1043.42834
-1,2,1043.430053
-1,2,1043.431769
-1,2,1043.433473
0,1,1043.434373
-1,2,1043.436083
-1,2,1043.437797
-1,2,1043.440284
0,1,1043.441304
-1,2,1043.443015
-1,2,1043.444712
-1,2,1043.446406
-1,2,1043.448213
-1,2,1043.449972
-1,2,1043.451705
-1,2,1043.453425
0,1,1043.454534
-1,2,1043.45635
-1,2,1043.458641
-1,2,1043.460384
0,1,1043.461279
-1,2,1043.462979
0,1,1043.463942
0,1,1043.464868
-1,2,1043.466595
-1,2,1043.468312
-1,2,1043.470029
-1,2,1043.47204
-1,2,1043.474007
-1,2,1043.475826
-1,2,1043.47755
-1,2,1043.479367
0,1,1043.480279
-1,2,1043.482005
-1,2,1043.483734
-1,2,1043.485463
-2,3,1043.48803
0,1,1043.488941
-1,2,1043.490898
0,1,1043.491826
-1,2,1043.493536
-1,2,1043.495232
-1,2,1043.496932
-1,2,1043.498627
-1,2,1043.500389
-1,2,1043.502105
-1,2,1043.503829
-1,2,1043.505606
-1,2,1043.507513
-1,2,1043.509241
-1,2,1043.511033
-1,2,1043.512747
0,1,1043.513645
-1,2,1043.515359
0,1,1043.516255
-1,2,1043.517974
-1,2,1043.519712
-1,2,1043.521469
-1,2,1043.523263
-1,2,1043.525214
-1,2,1043.526954
-1,2,1043.528673
-1,2,1043.530379
-1,2,1043.532086
-1,2,1043.533795
-1,2,1043.535503
-1,2,1043.53723
0,1,1043.538155
-1,2,1043.53994
-1,2,1043.541791
0,1,1043.5427
-1,2,1043.54442
-1,2,1043.546131
-1,2,1043.547841
-1,2,1043.549552
-1,2,1043.551263
-1,2,1043.553004
0,1,1043.553927
-1,2,1043.555668
-1,2,1043.557553
0,1,1043.558473
-2,3,1043.561088
0,1,1043.562067
-1,2,1043.563777
-1,2,1043.56552
0,1,1043.566415
-1,2,1043.568127
0,1,1043.569022
0,1,1043.569915
-1,2,1043.571667
-1,2,1043.573548
0,1,1043.574497
0,1,1043.575399
-1,2,1043.577104
-1,2,1043.578839
-1,2,1043.580533
-1,2,1043.582225
-1,2,1043.584001
-1,2,1043.585719
-1,2,1043.587463
-1,2,1043.589213
0,1,1043.590689
-1,2,1043.592531
-1,2,1043.59428
-1,2,1043.596021
-1,2,1043.597745
-1,2,1043.599484
-1,2,1043.601348
-1,2,1043.603707
-1,2,1043.605501
-1,2,1043.607239
-1,2,1043.608968
0,1,1043.609868
-1,2,1043.611606
0,1,1043.612513
-1,2,1043.61423
-1,2,1043.615948
-1,2,1043.617666
-1,2,1043.619381
-1,2,1043.621098
0,1,1043.621997
-1,2,1043.623718
0,1,1043.624619
-1,2,1043.626326
-1,2,1043.628053
-1,2,1043.629772
-1,2,1043.631488
-1,2,1043.633208
-1,2,1043.634923
-1,2,1043.636634
-1,2,1043.638342
0,1,1043.639238
-1,2,1043.640955
-1,2,1043.642673
-1,2,1043.644384
-1,2,1043.646094
-1,2,1043.647806
-1,2,1043.649516
-1,2,1043.651222
0,1,1043.65212
-1,2,1043.653829
-1,2,1043.655759
-1,2,1043.657503
0,1,1043.658409
0,1,1043.659311
-1,2,1043.661024
-1,2,1043.662735
-1,2,1043.664454
-1,2,1043.66616
-1,2,1043.667872
-1,2,1043.669574
-1,2,1043.671329
0,1,1043.672873
0,1,1043.674628
-1,2,1043.676474
-1,2,1043.678176
-1,2,1043.679873
-1,2,1043.681621
-1,2,1043.683329
0,1,1043.684224
-1,2,1043.685976
0,1,1043.686937
-1,2,1043.688665
-1,2,1043.690378
0,1,1043.691275
-1,2,1043.692997
0,1,1043.69389
-1,2,1043.695595
-1,2,1043.697297
-1,2,1043.699015
-1,2,1043.700715
-1,2,1043.702426
-1,2,1043.704133
-1,2,1043.705843
0,1,1043.70674
-1,2,1043.708448
-1,2,1043.710153
-1,2,1043.711865
-1,2,1043.713575
-1,2,1043.715282
0,1,1043.716177
-1,2,1043.717882
-1,2,1043.719586
-1,2,1043.721313
-1,2,1043.723157
-1,2,1043.724878
0,1,1043.725776
-1,2,1043.72749
-1,2,1043.729202
-1,2,1043.730904
-1,2,1043.732617
0,1,1043.733509
-1,2,1043.735223
-1,2,1043.736923
-1,2,1043.738992
-1,2,1043.741324
-1,2,1043.74314
-1,2,1043.744887
-1,2,1043.746622
-1,2,1043.74857
-1,2,1043.750381
-1,2,1043.752115
-1,2,1043.753909
-2,3,1043.756457
-1,2,1043.758242
-1,2,1043.760073
0,1,1043.760976
-1,2,1043.762693
-1,2,1043.764401
-1,2,1043.76611
-1,2,1043.767815
-1,2,1043.769522
-1,2,1043.771282
-1,2,1043.77299
-1,2,1043.774684
-1,2,1043.776376
-1,2,1043.778067
0,1,1043.778962
-1,2,1043.780718
-1,2,1043.782423
-1,2,1043.784136
0,1,1043.785033
-1,2,1043.78674
-1,2,1043.788591
-1,2,1043.790366
0,1,1043.791339
-1,2,1043.793066
-1,2,1043.794784
-1,2,1043.796507
-1,2,1043.798221
-1,2,1043.799931
-1,2,1043.801649
-1,2,1043.803366
-1,2,1043.805315
-1,2,1043.808095
0,1,1043.809126
-1,2,1043.810904
-1,2,1043.812646
-1,2,1043.814377
-1,2,1043.816103
-1,2,1043.817818
0,1,1043.818777
-1,2,1043.820534
-1,2,1043.822232
-1,2,1043.823924
0,1,1043.824816
-1,2,1043.826518
-1,2,1043.828213
-1,2,1043.829977
-1,2,1043.831689
0,1,1043.832586
-1,2,1043.834294
-1,2,1043.835997
0,1,1043.836893
-1,2,1043.838606
-1,2,1043.84031
-1,2,1043.842017
0,1,1043.842916
0,1,1043.843816
-1,2,1043.84552
-1,2,1043.847223
0,1,1043.848113
-1,2,1043.849824
0,1,1043.850715
-1,2,1043.852422
-1,2,1043.854124
-1,2,1043.85583
-1,2,1043.857532
-1,2,1043.85924
0,1,1043.860135
-1,2,1043.861837
-1,2,1043.863702
-1,2,1043.86542
-1,2,1043.867124
-1,2,1043.868832
-1,2,1043.870539
-1,2,1043.872245
-2,3,1043.874762
-1,2,1043.87647
-1,2,1043.878174
-1,2,1043.879877
-1,2,1043.881575
-1,2,1043.883285
-1,2,1043.884988
0,1,1043.885885
-1,2,1043.88759
0,1,1043.888638
-1,2,1043.890379
-1,2,1043.892098
-1,2,1043.893811
0,1,1043.894707
-1,2,1043.896422
0,1,1043.897321
-1,2,1043.899035
-1,2,1043.90074
0,1,1043.901634
-1,2,1043.903338
0,1,1043.904265
0,1,1043.905312
-2,3,1043.908785
-1,2,1043.910563
0,1,1043.911481
-1,2,1043.913221
-1,2,1043.914951
-1,2,1043.916674
0,1,1043.917578
0,1,1043.918474
-1,2,1043.920258
-1,2,1043.92201
0,1,1043.922978
-1,2,1043.924693
0,1,1043.925585
0,1,1043.926477
-1,2,1043.928177
-1,2,1043.929885
-2,3,1043.932472
-1,2,1043.934175
-2,3,1043.936689
-1,2,1043.938525
0,1,1043.940387
0,1,1043.94143
0,1,1043.9424
-1,2,1043.944185
-1,2,1043.945938
-1,2,1043.947678
-1,2,1043.949521
-1,2,1043.951271
-1,2,1043.952989
-1,2,1043.95481
0,1,1043.955715
0,1,1043.956918
-1,2,1043.958694
-1,2,1043.960434
0,1,1043.961347
-1,2,1043.963068
0,1,1043.964098
-1,2,1043.966203
-1,2,1043.967923
0,1,1043.96882
0,1,1043.969717
-1,2,1043.971501
-1,2,1043.974202
-1,2,1043.976046
-1,2,1043.977807
-1,2,1043.979543
0,1,1043.980454
-1,2,1043.982175
-1,2,1043.983892
0,1,1043.984792
-1,2,1043.986501
0,1,1043.987599
-1,2,1043.989612
-1,2,1043.991503
-1,2,1043.993243
-2,3,1043.995784
-1,2,1043.997508
-1,2,1043.99926
-1,2,1044.000977
-1,2,1044.002688
-1,2,1044.004413
-1,2,1044.006846
